ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,dataset
2026-05-18 13:46:13.905906419+00:00,2026-05-18 13:46:13.905707548+00:00,0,82,19474,T,N,0,3.2575,14,128,198871,6364521,CURR,XNAS.BASIC
2026-05-18 13:46:37.581781107+00:00,2026-05-18 13:46:37.581584139+00:00,0,82,19474,T,N,0,3.255,100,128,196968,6428922,CURR,XNAS.BASIC
2026-05-18 13:46:37.581940461+00:00,2026-05-18 13:46:37.581745919+00:00,0,82,19474,T,N,0,3.255,100,128,194542,6428923,CURR,XNAS.BASIC
2026-05-18 13:46:37.588342643+00:00,2026-05-18 13:46:37.588146249+00:00,0,82,19474,T,N,0,3.255,35,128,196394,6428935,CURR,XNAS.BASIC
2026-05-18 13:46:37.589460131+00:00,2026-05-18 13:46:37.589264532+00:00,0,81,19474,T,N,0,3.255,100,128,195599,6428938,CURR,XNAS.BASIC
2026-05-18 13:46:37.607037865+00:00,2026-05-18 13:46:37.606842461+00:00,0,82,19474,T,N,0,3.255,65,128,195404,6428963,CURR,XNAS.BASIC
2026-05-18 13:47:19.111024182+00:00,2026-05-18 13:47:19.110822651+00:00,0,81,19474,T,N,0,3.23,180,0,201531,6555681,CURR,XNAS.BASIC
2026-05-18 13:47:19.111024182+00:00,2026-05-18 13:47:19.110822651+00:00,0,81,19474,T,N,0,3.23,157,0,201531,6555682,CURR,XNAS.BASIC
2026-05-18 13:47:19.111024182+00:00,2026-05-18 13:47:19.110822651+00:00,0,81,19474,T,N,0,3.23,52,128,201531,6555683,CURR,XNAS.BASIC
2026-05-18 13:47:19.111931658+00:00,2026-05-18 13:47:19.111733252+00:00,0,81,19474,T,N,0,3.21,100,0,198406,6555684,CURR,XNAS.BASIC
2026-05-18 13:47:19.111931658+00:00,2026-05-18 13:47:19.111733252+00:00,0,81,19474,T,N,0,3.2,200,128,198406,6555685,CURR,XNAS.BASIC
